"workflow_id","display_name","specialty","risk_tier","source_status","verdict","p0","p1","p2","p3","finding_codes"
"psych-occupational-functioning-review","Occupational functioning review","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-ocd-symptom-documentation","OCD symptom documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-panic-symptoms-follow-up","Panic symptoms follow-up","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-perinatal-anxiety-documentation","Perinatal anxiety documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-postpartum-mood-follow-up","Postpartum mood follow-up","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-psychiatry-referral-documentation","Psychiatry referral documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-psychology-referral-documentation","Psychology referral documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-psychosis-symptom-screening-documentation","Psychosis symptom screening documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-ptsd-symptom-review","PTSD symptom review","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-relapse-prevention-discussion-documentation","Relapse prevention discussion documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-relationship-stress-documentation","Relationship stress documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-return-to-work-mental-health-review","Return-to-work mental health review","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-safety-plan-documentation","Safety plan documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-school-stress-adolescent","School stress adolescent","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-self-harm-history-documentation-prompts","Self-harm history documentation prompts","Psychiatry / Mental Health outpatient","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-sleep-hygiene-discussion-documentation","Sleep hygiene discussion documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-social-anxiety-documentation","Social anxiety documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-stress-reaction-follow-up","Stress reaction follow-up","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-substance-use-screening-documentation","Substance use screening documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-suicidality-screening-documentation","Suicidality screening documentation","Psychiatry / Mental Health outpatient","tier_5","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-therapy-progress-review","Therapy progress review","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-trauma-exposure-documentation","Trauma exposure documentation","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-work-related-stress-mental-health","Work-related stress mental health","Psychiatry / Mental Health outpatient","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-aki-follow-up-after-discharge","AKI follow-up after discharge","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-albumin-creatinine-ratio-review","Albumin-creatinine ratio review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-anemia-in-ckd-review","Anemia in CKD review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-bone-mineral-ckd-result-review","Bone-mineral CKD result review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-ckd-follow-up","CKD follow-up","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-creatinine-trend-review","Creatinine trend review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-cyst-result-discussion-documentation","Renal cyst result discussion documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-diabetic-kidney-disease-review","Diabetic kidney disease review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-dialysis-access-documentation","Dialysis access documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-edema-renal-review","Edema renal review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-egfr-result-review","EGFR result review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-electrolyte-abnormality-review","Electrolyte abnormality review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-fluid-status-renal-review","Fluid status renal review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-hematuria-renal-review","Hematuria renal review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-hemodialysis-clinic-documentation","Hemodialysis clinic documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-hyperkalemia-documentation","Hyperkalemia documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-hypertension-renal-risk-review","Hypertension renal risk review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-hyponatremia-documentation","Hyponatremia documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-kidney-stone-metabolic-review","Kidney stone metabolic review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-medication-adherence-review","Renal medication adherence review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-medication-renal-safety-review","Medication renal safety review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-nephrology-referral-documentation","Nephrology referral documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-nsaid-renal-risk-documentation","NSAID renal risk documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-peritoneal-dialysis-follow-up-documentation","Peritoneal dialysis follow-up documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-proteinuria-result-review","Proteinuria result review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-recurrent-uti-renal-risk-review","Recurrent UTI renal risk review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-safety-net-documentation","Renal safety-net documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-transplant-kidney-follow-up-documentation","Transplant kidney follow-up documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-ultrasound-result-review","Renal ultrasound result review","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"renal-urine-output-documentation","Urine output documentation","Nephrology outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-allergic-airway-symptoms","Allergic airway symptoms","Respiratory outpatient","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-allergy-follow-up","Respiratory allergy follow-up","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-asthma-action-plan-documentation","Asthma action plan documentation","Respiratory outpatient","tier_3","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-asthma-follow-up","Asthma follow-up","Respiratory outpatient","tier_3","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-breathlessness-follow-up","Breathlessness follow-up","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-bronchiectasis-follow-up","Bronchiectasis follow-up","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-chest-infection-follow-up","Chest infection follow-up","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-chest-tightness-non-acute-review","Chest tightness non-acute review","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-chest-x-ray-result-review","Chest X-ray result review","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-chronic-cough-documentation","Chronic cough documentation","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-chronic-cough-review","Chronic cough review","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-copd-exacerbation-follow-up","COPD exacerbation follow-up","Respiratory outpatient","tier_3","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"resp-copd-follow-up","COPD follow-up","Respiratory outpatient","tier_3","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"resp-cough-follow-up","Cough follow-up","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-cough-red-flag-screening-documentation","Cough red-flag screening documentation","Respiratory outpatient","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
